Num_Acc,an,mois,jour,hrmn,lum,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,unscathed,killed,hospital,light,chance
200700072957,7,11,21,1930,3,1,2,7,5027900,165400,9,2,2,0,1,3,0,46,2,0,1,0,0,0,0,2,1
200700072958,7,11,7,1145,1,1,1,3,5016100,234500,4,2,2,0,1,1,0,57,1,0,1,3,1,0,1,0,1
200700072959,7,11,21,1615,1,1,1,3,5015800,234700,2,2,2,0,0,1,0,59,1,0,1,0,2,1,0,0,1
200700072960,7,11,28,1915,3,1,1,6,5022000,239000,4,2,0,0,2,1,0,33,1,0,3,0,0,1,0,0,1
200700072961,7,11,7,1730,2,1,1,4,5007300,222100,3,2,0,0,1,1,0,53,1,0,1,0,2,0,1,0,1
200700072963,7,11,8,2015,5,1,2,3,4977900,248300,4,2,2,0,1,1,0,60,2,0,1,0,1,0,1,0,1
200700072964,7,11,25,1230,1,1,1,7,4981400,237600,3,2,0,0,0,1,0,60,1,0,1,0,1,0,1,0,1
200700072966,7,11,30,1715,2,7,2,6,5000500,264900,6,1,1,0,1,1,0,63,2,0,1,0,1,0,1,0,1
200700072968,7,11,15,1500,1,2,1,3,4983200,283200,3,2,2,0,1,1,0,55,1,0,1,0,0,0,3,0,1
200700072971,7,11,20,1800,5,1,2,6,4974700,305200,3,2,2,0,0,1,0,70,2,0,1,0,1,0,2,0,1
200700072972,7,11,12,1105,1,1,1,7,4960300,351800,3,2,0,0,0,1,0,80,0,0,1,0,0,0,1,0,1
200700072973,7,11,16,30,3,1,1,7,4952200,358100,2,3,0,0,1,3,0,0,1,0,3,0,0,0,0,1,1
200700072974,7,11,24,2015,5,1,1,6,4974400,377300,4,2,2,0,1,1,0,47,1,0,1,0,0,0,1,0,1
200700072978,7,11,10,1545,1,1,1,3,4971400,316200,3,2,0,0,1,3,0,70,1,0,1,0,1,0,1,0,1
200700072979,7,11,14,600,3,1,1,6,4989400,334500,3,2,0,0,0,1,0,61,1,0,1,0,0,0,1,0,1
200700072980,7,11,16,1130,1,1,1,6,4987800,311400,3,2,0,0,1,1,0,87,1,0,3,0,0,0,1,0,1
200700072981,7,11,8,1830,5,1,2,3,4999300,344600,4,2,0,0,2,2,0,66,2,0,1,0,1,0,1,0,1
200700072982,7,11,15,615,3,1,1,3,4994900,347000,3,2,2,0,3,3,0,68,1,0,1,0,0,0,0,2,1
200700072983,7,11,20,1740,5,1,8,2,4980100,345900,3,2,2,0,1,1,0,40,2,0,1,0,2,0,0,1,1
200700072984,7,11,1,2030,3,1,1,7,4939300,338900,3,3,2,0,0,1,69,20,1,0,1,0,0,0,1,0,1
200700072987,7,11,4,1730,1,1,1,4,4926200,307300,2,3,4,0,1,1,18,64,1,0,1,0,0,1,0,4,1
200700072988,7,11,4,230,5,1,1,6,4941200,311800,3,2,2,0,2,1,0,65,1,0,4,0,1,0,0,1,1
200700072993,7,11,3,600,5,1,2,6,4942200,193700,2,2,2,0,1,3,0,100,2,0,4,0,3,0,1,1,1
200700073002,7,11,1,1730,3,1,1,3,4938500,214900,3,3,4,0,1,1,26,152,1,5,1,0,2,0,0,1,1
200700073004,7,11,23,2245,5,1,1,3,4961000,229100,3,2,2,0,2,3,0,73,1,0,1,0,3,0,1,0,1
200700073007,7,11,9,1700,1,1,1,1,4931700,232800,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
200700073008,7,11,2,1515,1,1,1,2,4940100,306500,2,2,2,0,1,1,50,0,1,0,1,0,2,0,1,1,1
200700073009,7,11,7,1145,1,6,1,5,4946900,288900,3,2,2,0,1,1,0,0,1,5,1,0,2,0,0,1,1
200700073010,7,11,18,815,1,1,9,1,4942400,301000,3,2,2,0,0,4,0,50,7,0,1,0,1,0,1,0,1
200700073011,7,11,16,230,3,1,5,3,4936200,275900,3,3,4,3,1,1,0,98,1,0,1,0,0,0,3,1,1
200700073013,7,11,16,1830,1,1,1,2,4955900,296400,3,4,3,0,4,1,0,0,1,5,1,0,1,0,1,0,1
200700073014,7,11,27,2245,5,1,1,6,4955400,305400,3,2,2,0,1,0,45,0,1,0,3,0,0,1,0,0,1
200700073015,7,11,8,1830,3,1,1,5,4924800,258600,2,2,0,0,0,1,0,80,1,0,1,0,1,0,1,2,1
200700073018,7,11,29,1800,5,1,2,6,4922300,259600,4,2,0,0,1,1,0,0,2,0,1,0,1,0,1,0,1
200700073024,7,11,14,930,1,1,8,1,4991000,126700,3,2,2,0,2,1,0,0,2,0,1,0,2,0,1,0,1
200700073025,7,11,5,1730,1,1,1,1,4979300,99200,3,0,1,0,2,4,0,44,1,0,0,0,1,0,1,0,1
200700073027,7,11,4,430,3,1,2,7,4964300,115600,4,2,2,0,1,1,0,32,2,0,3,0,1,1,0,0,1
200700073028,7,11,21,1300,1,1,1,3,4947900,86700,3,2,0,0,1,1,0,63,1,0,1,0,0,0,3,0,1
200700073036,7,11,28,945,1,1,1,1,4955800,35100,3,2,2,0,1,1,0,66,2,0,1,0,0,0,1,1,1
200700073039,7,11,23,1800,5,1,1,1,4948200,172600,3,2,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1
200700073041,7,11,11,2015,3,1,9,1,4999400,58300,3,2,2,0,3,1,0,64,2,0,1,0,0,0,2,0,1
200700073042,7,11,6,730,3,1,1,7,4976400,55000,3,2,2,0,1,1,0,0,6,0,3,0,0,1,0,0,1
200700073043,7,11,1,2030,3,1,1,7,4973300,70000,3,2,2,0,1,1,0,46,1,0,1,0,0,0,1,0,1
200700073045,7,11,11,1345,1,1,1,1,4972000,75000,3,2,0,0,1,1,0,45,1,0,1,0,2,1,0,0,1
200700073046,7,11,3,1330,1,1,1,3,4908500,107600,4,2,2,0,1,1,0,48,1,0,1,0,3,0,1,0,1
200700073047,7,11,3,1530,1,2,1,1,4899900,103100,3,2,2,0,1,1,33,89,1,5,1,0,1,0,0,3,1
200700073051,7,11,7,1215,1,2,1,3,4893000,116700,3,2,2,0,0,1,0,0,1,0,1,0,0,0,0,2,1
200700073052,7,11,11,2115,3,1,2,6,4890800,109900,3,2,0,0,2,4,0,76,2,0,1,0,0,1,0,0,1
200700073053,7,11,20,900,1,1,2,1,4880000,135400,3,2,0,0,1,1,0,75,2,0,1,0,1,0,1,0,1
200700073054,7,11,3,1,3,1,1,6,4901200,136200,3,2,2,0,2,1,59,59,1,2,1,0,1,0,1,0,1
200700073055,7,11,18,545,3,1,1,6,4901600,131400,2,2,0,0,1,1,0,0,1,0,3,0,0,1,2,1,1
200700073056,7,11,7,1315,1,2,8,3,4880600,92200,3,2,2,0,1,1,0,70,1,0,1,0,2,1,0,0,1
200700073057,7,11,23,1400,1,1,1,7,4872700,89100,2,2,0,0,2,1,34,38,1,0,3,0,0,1,0,0,1
200700073058,7,11,1,30,3,1,1,1,4925700,169700,3,2,0,0,2,2,0,0,1,0,1,0,1,0,1,0,1
200700073059,7,11,7,1100,1,1,1,7,4897900,48800,3,2,0,0,1,1,45,75,1,0,1,0,0,1,0,0,1
200700073061,7,11,23,1030,1,1,8,6,4899600,50400,3,2,0,0,1,1,0,74,2,0,3,0,0,1,0,0,1
200700073062,7,11,25,1515,1,1,1,7,4898900,47200,4,2,1,0,1,1,28,0,6,0,1,0,0,0,1,0,1
200700073063,7,11,9,1800,3,1,1,6,4898100,64400,3,2,2,0,1,1,0,45,1,0,3,0,1,0,1,0,1
200700073065,7,11,20,1600,2,1,2,3,4920900,78400,3,2,2,0,1,3,0,54,2,0,1,0,1,0,1,0,1
200700073068,7,11,29,2015,3,1,1,1,4911600,89800,2,2,0,0,0,1,0,112,1,0,1,0,1,0,1,0,1
200700073070,7,11,8,1430,1,6,1,3,4920000,122000,3,2,0,0,1,1,0,0,1,5,1,0,1,0,1,0,1
200700073071,7,11,14,815,1,1,1,4,4920100,123600,3,2,2,0,1,1,0,120,2,0,1,0,2,0,1,0,1
200700073072,7,11,8,300,2,1,1,6,4917200,130300,3,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1
200700073073,7,11,12,1845,3,1,1,6,4920200,129400,3,2,2,0,1,1,0,0,1,0,1,0,0,0,1,0,1
200700073074,7,11,8,715,2,1,2,3,4932300,122900,3,2,4,0,0,1,0,0,2,0,0,3,1,0,0,1,1
200700073075,7,11,22,1730,2,1,8,1,4922200,110400,3,2,0,0,3,2,0,50,2,0,1,0,0,1,1,0,1
200700073076,7,11,6,1445,1,2,1,3,4913700,93800,3,2,2,0,1,1,0,60,1,0,0,0,1,0,1,0,1
200700073078,7,11,3,830,2,1,8,7,4927600,62200,3,2,2,0,1,3,0,54,2,0,1,0,0,1,0,0,1
200700073079,7,11,27,1930,5,1,9,6,4924000,71800,3,2,0,0,1,1,0,75,2,0,1,0,1,1,0,0,1
200700073080,7,11,27,1915,5,1,2,6,4929700,66600,3,2,2,0,1,1,0,58,2,0,1,0,1,0,1,0,1
200700073082,7,11,10,1345,1,1,1,3,4825100,-172100,4,2,2,0,2,1,0,60,1,0,1,0,0,0,1,1,1
200700073087,7,11,9,1400,1,1,1,1,4769400,-204800,3,2,2,0,1,1,0,72,1,0,1,0,1,0,1,1,1
200700073088,7,11,19,900,1,1,8,4,4768300,-206000,3,2,0,0,1,1,0,69,1,0,1,0,4,0,1,0,1
200700073092,7,11,5,930,1,1,1,3,4793100,-185200,3,2,0,0,1,1,0,70,1,0,1,0,1,0,1,0,1
200700073093,7,11,17,1515,1,1,1,3,4797200,-179600,4,2,2,0,1,0,0,70,1,0,1,0,1,0,0,1,1
200700073099,7,11,27,1845,3,1,2,5,4805900,-120000,3,2,2,0,1,1,0,81,2,0,1,0,2,0,1,0,1
200700073100,7,11,28,1915,3,1,1,4,4808500,-133100,2,3,2,0,0,1,0,0,1,0,1,0,2,0,2,0,1
200700073104,7,11,28,1030,5,1,8,6,4793100,-130600,3,2,2,0,0,1,0,62,1,0,1,0,1,1,0,0,1
200700073105,7,11,19,815,1,1,9,7,4832400,-307800,3,2,2,0,1,0,0,73,7,0,3,0,0,1,0,0,1
200700073106,7,11,24,1600,1,1,8,6,4832500,-307700,3,2,2,0,2,3,0,73,2,0,3,0,1,0,2,0,1
200700073107,7,11,30,1615,1,1,1,6,4868600,-293000,3,2,2,0,0,1,0,84,1,0,1,0,1,1,0,0,1
200700073110,7,11,17,2000,3,1,9,1,4838700,-278600,3,2,2,0,2,2,0,53,9,0,1,0,1,0,3,1,1
200700073111,7,11,19,630,3,1,9,5,4835200,-272900,3,2,2,0,2,1,0,70,7,0,1,0,2,0,2,1,1
200700073113,7,11,26,1800,5,1,2,6,4819100,-275500,3,2,0,0,2,1,0,70,2,0,1,0,1,0,1,0,1
200700073115,7,11,29,1715,2,1,2,1,4842100,-278300,4,2,0,0,1,3,0,43,2,0,1,0,2,0,1,1,1
200700073117,7,11,16,2130,3,1,8,5,4863600,-330900,3,0,2,0,0,0,0,0,1,0,1,0,2,0,1,0,1
200700073118,7,11,30,1545,1,1,2,6,4847400,-318800,3,2,0,0,2,2,0,0,2,0,4,0,0,0,1,1,1
200700073119,7,11,4,1815,5,1,1,3,4875800,-351800,3,2,2,0,1,1,0,60,1,0,1,0,2,0,1,1,1
200700073120,7,11,3,1830,2,1,8,7,4872500,-323700,3,2,2,0,0,2,0,0,1,0,1,0,0,0,1,0,1
200700073121,7,11,28,1400,1,1,9,1,4804600,-451900,3,2,0,0,1,3,0,75,2,0,1,0,1,1,0,0,1
200700073122,7,11,29,745,5,1,3,6,4800400,-433300,3,2,2,0,3,1,0,65,2,0,1,0,1,0,1,0,1
200700073123,7,11,27,1645,2,1,2,6,4808100,-433600,3,2,2,0,1,1,73,0,2,0,3,0,0,1,1,0,1
200700073124,7,11,3,1800,1,6,1,6,4786800,-428000,3,2,2,0,0,2,0,60,1,0,1,0,0,1,0,0,1
200700073126,7,11,23,1715,1,1,8,1,4841600,-437800,3,2,2,0,1,2,0,67,2,0,1,0,0,0,2,0,1
200700073127,7,11,10,930,1,6,1,6,4845800,-424800,3,2,2,0,1,1,0,70,1,0,1,0,1,0,1,0,1
200700073128,7,11,22,1645,1,2,7,3,4846500,-426400,3,1,2,0,1,2,0,103,1,5,1,0,1,0,1,0,1
200700073130,7,11,26,1930,3,1,2,7,4827700,-418700,3,2,0,0,0,2,0,58,2,0,3,0,2,0,0,2,1
200700073133,7,11,27,1645,1,6,1,6,4819400,-382000,4,2,0,0,1,3,0,65,1,5,1,0,1,0,1,0,1
200700073135,7,11,20,2030,3,1,5,6,4826600,-433000,3,2,2,0,1,1,0,72,2,0,3,0,0,0,1,0,1
200700073138,7,11,24,1330,1,2,1,3,4778000,-228500,4,2,0,0,1,1,0,40,1,0,1,0,2,0,1,0,1
200700073139,7,11,8,1030,1,1,1,1,4754700,-219600,3,2,2,0,2,3,0,60,1,0,3,0,0,1,0,1,1
200700073140,7,11,10,1930,3,1,1,1,4754100,-235900,3,2,2,0,1,1,0,67,1,0,1,0,2,0,1,0,1
200700073141,7,11,17,1900,3,1,1,2,4748700,-236100,3,2,2,0,2,1,0,60,1,0,1,0,0,0,2,0,1
200700073142,7,11,23,1730,2,1,1,2,4759400,-237400,3,2,2,0,2,3,0,69,1,0,1,0,1,0,1,0,1
200700073143,7,11,25,1600,1,1,1,6,4757000,-258200,3,2,2,0,2,2,70,0,1,0,3,0,3,0,1,0,1
200700073144,7,11,10,2130,5,1,1,7,4767200,-297900,9,2,2,0,2,1,0,0,1,0,1,0,0,0,2,0,1
200700073145,7,11,18,1845,3,1,2,2,4766900,-300000,3,2,2,0,2,1,0,66,2,0,1,0,0,0,3,3,1
200700073147,7,11,17,1245,1,1,1,1,4789900,-333900,3,2,0,0,2,1,0,71,1,0,1,0,1,1,0,0,1
200700073149,7,11,21,1330,1,1,1,1,4781400,-238700,3,2,2,0,1,0,107,0,1,0,1,0,1,0,1,0,1
200700073152,7,11,10,1400,1,1,1,1,4807200,-319700,3,2,2,0,3,3,0,60,0,0,1,0,1,0,1,0,1
200700073153,7,11,27,1800,5,1,8,6,4806200,-296400,3,2,2,0,4,1,0,70,2,0,1,0,1,0,1,0,1
200700073154,7,11,2,1130,1,1,1,3,4787200,-305500,3,2,2,0,1,1,62,0,1,0,1,0,2,0,1,0,1
200700073155,7,11,13,1645,1,1,1,3,4795900,-297900,4,2,2,0,2,2,0,46,1,0,1,0,1,0,1,0,1
200700073156,7,11,13,1930,5,3,2,3,4933300,-43300,3,2,0,0,1,3,0,0,2,5,1,0,1,0,1,0,1
200700073158,7,11,7,1615,1,2,1,1,4899100,-22400,4,2,2,0,2,1,0,62,1,0,1,0,1,0,1,0,1
200700073159,7,11,30,800,2,1,8,6,4912600,-56500,3,3,2,0,1,1,0,63,2,0,1,0,1,0,1,0,1
200700073160,7,11,19,730,2,1,8,6,4921200,-28200,3,2,0,0,1,2,0,0,7,0,3,0,0,1,0,0,1
200700073162,7,11,24,15,3,1,1,7,4937600,-106000,3,2,0,0,1,1,0,61,1,0,1,0,0,0,1,0,1
200700073163,7,11,18,400,5,1,1,6,4928100,-105400,3,2,2,0,1,1,0,60,1,0,3,0,0,0,1,0,1
200700073165,7,11,2,830,1,1,1,1,4910100,-8200,4,2,2,0,2,4,0,28,1,0,1,0,1,0,1,0,1
200700073166,7,11,8,2145,3,1,1,1,4913200,32600,3,2,2,0,0,3,0,55,2,0,1,0,0,1,2,0,1
200700073167,7,11,12,830,1,1,1,6,4902800,41000,4,1,1,0,2,2,0,0,1,0,1,0,0,0,0,2,1
200700073168,7,11,13,1500,1,1,1,1,4895700,18900,3,2,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
200700073169,7,11,23,1915,3,2,2,3,4921200,34000,3,2,2,0,1,1,0,75,2,0,1,0,2,1,0,0,1
200700073171,7,11,4,1630,1,6,1,3,4870800,-133600,9,1,2,0,1,3,0,70,1,3,1,0,1,0,1,1,1
200700073177,7,11,3,2000,3,1,1,3,4867500,-115800,3,2,2,0,4,1,0,59,1,0,1,0,1,0,1,0,1
200700073178,7,11,10,1900,3,1,1,6,4877800,-123600,3,2,0,0,1,1,45,0,1,0,1,0,1,0,3,1,1
200700073182,7,11,3,1945,3,1,1,5,4949500,-155900,3,2,0,0,1,1,0,0,1,0,1,0,3,0,2,2,1
200700073183,7,11,19,1345,1,1,1,1,4948700,-147200,3,2,2,0,1,1,70,0,1,0,1,0,0,2,1,0,1
200700073184,7,11,26,845,1,1,1,7,4952000,-149800,9,2,2,0,1,3,0,50,1,0,1,0,0,0,1,0,1
200700073185,7,11,5,1100,3,1,1,1,4905800,-160200,3,2,0,0,1,3,0,73,1,0,1,0,1,0,0,1,1
200700073187,7,11,25,515,3,1,1,7,4908200,-153200,3,2,0,0,1,3,0,0,1,0,3,0,1,0,0,3,1
200700073190,7,11,3,1230,1,2,1,3,4841900,-3200,3,2,2,0,1,1,0,61,1,0,1,0,1,0,1,0,1
200700073192,7,11,7,1645,1,2,1,3,4894000,20000,3,2,2,0,3,3,0,0,1,0,1,0,2,0,1,1,1
200700073193,7,11,30,1630,1,1,1,1,4878800,5200,3,2,2,0,3,3,0,58,1,0,1,0,0,1,1,0,1
200700073194,7,11,14,1230,1,9,2,3,4871100,22100,3,2,2,0,1,1,0,71,2,0,1,0,2,0,0,1,1
200700073196,7,11,9,1330,1,1,1,6,4859100,-36100,3,2,2,0,2,1,0,83,1,6,1,3,1,0,1,0,1
200700073197,7,11,9,1730,2,1,1,3,4854600,-49200,3,2,2,0,2,1,0,73,1,0,1,0,0,0,2,0,1
200700073200,7,11,8,1730,2,1,1,6,4843100,43700,3,2,2,0,1,1,0,60,2,0,1,0,0,1,0,0,1
200700073206,7,11,21,2100,3,1,1,1,4707600,-138200,3,2,2,0,2,4,0,60,2,0,1,0,1,0,1,0,1
200700073209,7,11,3,1730,1,1,1,6,4738200,-118400,4,2,2,0,1,1,60,0,1,0,1,0,0,0,1,0,1
200700073212,7,11,24,930,1,1,1,2,4740600,-102400,3,2,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1
200700073215,7,11,3,1430,1,1,1,6,4772300,-137000,9,2,0,0,0,1,0,70,1,0,1,0,1,0,1,0,1
200700073216,7,11,15,845,1,1,1,5,4768700,-138000,3,2,2,0,0,1,0,0,1,0,1,0,1,0,3,0,1
200700073217,7,11,9,1430,1,1,1,1,4739600,-188000,2,2,0,0,1,1,0,60,1,0,1,0,0,0,3,0,1
200700073218,7,11,27,730,3,1,2,5,4762800,-204500,3,2,2,0,1,2,0,72,2,0,1,0,1,0,2,0,1
200700073219,7,11,2,2015,3,1,1,5,4748100,-142000,3,2,2,0,0,1,0,0,1,0,1,0,3,0,0,3,1
200700073220,7,11,5,800,1,1,8,1,4744200,-142000,3,2,0,0,4,1,0,51,1,0,1,0,0,0,0,3,1
200700073221,7,11,29,930,1,1,2,6,4735400,-142000,3,2,2,0,2,4,60,0,2,0,3,0,1,0,2,0,1
200700073222,7,11,9,945,1,1,1,6,4721100,-179400,3,2,2,0,1,0,0,0,1,0,3,0,0,0,1,0,1
200700073223,7,11,3,1800,5,1,1,1,4723900,-214500,3,2,2,0,0,1,0,62,1,0,1,0,1,0,0,1,1
200700073224,7,11,10,1830,3,1,1,3,4725000,-215000,3,2,0,3,1,1,20,117,1,5,1,0,1,1,1,0,1
200700073225,7,11,16,1815,3,1,1,1,4726000,-196000,3,2,2,0,0,0,0,70,1,0,1,0,1,0,1,0,1
200700073226,7,11,10,915,1,1,1,3,4720400,-186000,3,2,2,0,1,1,68,0,1,0,1,0,1,1,0,0,1
200700073227,7,11,26,1800,2,1,1,6,4700100,-186300,4,2,2,0,2,1,32,0,0,0,3,0,0,0,2,0,1
200700073235,7,11,13,1730,2,1,2,6,4726500,-177900,4,2,2,0,1,2,0,0,2,0,3,0,1,0,1,0,1
200700073239,7,11,11,1500,1,1,1,1,4740600,-28500,3,2,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
200700073241,7,11,6,1215,1,3,7,3,4728300,-68000,3,2,2,0,1,1,0,42,1,0,1,0,1,0,1,0,1
200700073242,7,11,15,1815,3,1,1,1,4744300,-70200,4,2,2,0,1,2,0,69,1,0,1,0,0,0,1,1,1
200700073243,7,11,20,1700,5,1,3,6,4731500,-83700,3,2,2,0,1,2,0,70,2,0,1,0,1,1,0,0,1
200700073244,7,11,4,745,2,1,1,6,4756100,-37900,3,2,3,0,1,1,0,100,1,0,3,0,0,0,1,0,1
200700073245,7,11,19,600,3,1,9,6,4720600,-91700,3,2,2,0,1,4,0,0,7,2,3,0,0,0,1,0,1
200700073246,7,11,10,2345,3,1,1,6,4715100,-97300,3,2,2,0,2,2,0,59,1,0,3,0,1,0,2,0,1
200700073247,7,11,17,1745,1,1,1,3,4714900,-95200,3,2,2,0,1,1,0,65,1,0,1,0,0,0,2,0,1
200700073248,7,11,21,800,2,1,1,3,4702700,-105400,3,2,2,0,1,1,0,72,2,0,1,0,0,0,1,1,1
200700073249,7,11,24,1215,1,1,1,7,4700500,-82000,3,2,2,0,2,3,0,52,1,0,3,0,0,0,1,0,1
200700073250,7,11,20,1800,3,1,2,3,4734400,-113900,3,2,0,0,1,2,0,60,2,0,1,0,1,0,1,0,1
200700073251,7,11,25,1045,1,1,1,6,4727400,-119800,3,2,2,0,1,1,0,70,1,0,1,0,0,0,1,0,1
200700073256,7,11,15,1830,3,1,1,2,4736400,-8800,3,2,2,0,1,1,0,76,1,0,1,0,0,0,1,1,1
200700073257,7,11,22,1245,1,1,1,6,4730700,-1500,3,2,0,0,1,3,30,77,1,0,3,0,0,0,1,0,1
200700073258,7,11,21,1400,1,2,1,4,4723200,5000,3,2,0,0,3,1,64,0,1,5,1,0,1,0,1,1,1
200700073261,7,11,11,2200,5,1,1,7,4773700,-84400,3,2,2,0,1,2,0,35,1,0,1,0,0,0,1,0,1
200700073263,7,11,4,1645,1,1,1,1,4754800,-73400,3,2,2,0,0,2,0,60,1,0,1,0,1,0,1,1,1
200700073264,7,11,9,1415,1,1,1,2,4765400,-61900,3,2,2,0,0,1,0,62,1,0,1,0,5,0,1,0,1
200700073265,7,11,30,945,1,1,1,1,4750500,-80100,3,2,2,0,1,1,0,60,1,0,1,0,0,0,3,0,1
200700073266,7,11,1,715,2,1,1,7,4764600,-43000,3,2,2,0,0,1,0,65,1,0,3,0,0,0,1,0,1
200700073267,7,11,21,530,5,1,5,6,4759300,-49000,3,2,2,0,1,2,0,0,2,0,4,0,0,1,0,0,1
200700073268,7,11,6,1715,1,9,1,3,4806000,-55200,3,2,0,0,1,1,0,75,1,0,1,0,1,0,2,0,1
200700073269,7,11,10,330,3,1,1,6,4796100,-56600,3,2,2,0,1,1,0,71,1,0,1,0,2,0,3,1,1
200700073273,7,11,11,1315,1,1,1,1,4789400,17100,4,2,0,0,1,3,0,50,1,0,1,0,1,0,1,0,1
200700073277,7,11,22,1800,3,1,1,6,4809100,29600,3,2,0,0,1,1,0,53,1,0,1,0,1,0,1,0,1
200700073280,7,11,18,1500,1,1,8,6,4786300,48500,3,2,0,0,1,4,0,50,1,0,3,0,0,0,2,1,1
200700073281,7,11,4,700,2,1,1,7,4782100,-23300,3,2,2,0,0,2,0,43,1,0,1,0,0,1,1,0,1
200700073282,7,11,16,1800,3,1,1,3,4773300,-23900,3,2,0,0,0,3,0,66,1,0,1,0,1,0,1,0,1
200700073283,7,11,26,715,2,1,1,6,4790800,-35100,3,2,0,0,0,3,0,44,1,0,0,0,0,0,1,0,1
200700073284,7,11,14,1300,1,1,1,3,4807600,53500,3,2,2,0,2,1,0,45,1,0,1,0,1,0,2,0,1
200700073285,7,11,6,945,1,1,1,6,4673100,-135600,3,2,2,0,1,3,0,0,1,0,3,0,0,0,1,0,1
200700073286,7,11,17,2300,3,1,1,6,4690200,-109300,3,2,2,0,1,1,0,58,1,0,3,0,0,0,2,0,1
200700073288,7,11,26,700,3,1,5,3,4698500,-149600,3,2,0,0,1,1,0,56,2,0,1,0,1,0,1,0,1
200700073289,7,11,22,1715,2,1,8,1,4698800,-131800,3,2,2,0,1,1,0,0,1,0,1,0,0,0,1,1,1
200700073291,7,11,14,1345,1,1,1,1,4683600,-151600,3,2,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
200700073292,7,11,20,830,2,1,8,1,4677600,-140800,3,2,2,0,1,3,0,60,2,0,1,0,1,0,1,0,1
200700073294,7,11,4,2030,5,1,1,2,4647000,-80300,3,2,0,0,1,1,0,90,1,0,1,0,1,0,1,0,1
200700073295,7,11,30,1730,2,1,8,1,4645400,-79000,4,2,2,0,2,2,0,52,8,0,1,0,1,0,1,0,1
200700073296,7,11,18,45,5,1,1,7,4652600,-75100,3,2,2,0,2,2,0,65,1,0,3,0,0,1,2,2,1
200700073297,7,11,17,2000,3,1,1,7,4647700,-104500,3,2,2,0,1,1,0,65,1,0,3,0,0,1,1,2,1
200700073298,7,11,1,400,3,1,1,6,4686200,-176100,3,2,2,0,1,1,0,56,1,0,3,0,0,0,3,0,1
200700073300,7,11,18,1200,1,1,2,1,4659200,-176100,3,2,0,0,1,1,0,0,2,0,1,0,1,0,1,0,1
200700073303,7,11,30,1945,3,1,1,6,4670700,-189600,4,2,0,0,3,1,0,53,0,0,3,0,0,1,0,0,1
200700073304,7,11,26,715,5,6,1,1,4678800,-206500,9,2,0,0,4,1,0,0,1,5,1,0,1,0,1,0,1
200700073306,7,11,11,1530,1,1,1,1,4651800,-148400,4,2,0,0,3,1,0,0,1,5,1,0,1,0,0,1,1
200700073308,7,11,13,1715,1,1,1,2,4484600,-78200,4,2,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1
200700073313,7,11,15,615,3,1,1,5,4524800,-56900,3,2,2,0,1,1,69,69,2,0,1,0,2,0,1,0,1
200700073314,7,11,17,430,3,1,1,6,4518600,-56300,3,2,0,0,1,2,0,78,1,0,0,0,0,0,1,0,1
200700073315,7,11,21,1145,1,1,1,3,4525900,-52300,3,2,0,0,1,1,0,54,1,0,1,0,1,0,1,0,1
200700073316,7,11,7,1230,1,3,1,3,4493600,-50300,4,2,0,0,1,1,0,60,1,0,1,0,1,0,1,0,1
200700073317,7,11,11,1430,1,1,1,1,4492000,-42500,4,2,2,0,1,1,0,65,1,0,1,0,1,0,1,0,1
200700073318,7,11,20,1715,2,1,8,6,4493000,-48800,4,2,2,0,1,1,0,70,2,0,1,0,1,0,1,0,1
200700073319,7,11,21,800,1,1,5,1,4457100,-23200,3,2,2,0,1,1,0,85,2,0,1,0,1,1,0,0,1
200700073320,7,11,26,745,2,3,8,3,4458700,-26300,3,2,2,0,1,1,0,60,2,5,1,0,1,0,1,0,1
200700073321,7,11,2,2200,5,1,1,6,4492000,-48400,1,3,0,0,1,1,0,200,1,3,1,0,0,0,1,0,1
200700073323,7,11,18,1645,1,1,1,6,4465600,-50300,3,2,2,0,0,2,56,0,1,0,4,0,0,1,0,0,1
200700073324,7,11,28,1215,1,1,1,2,4468600,-53000,3,2,2,1,1,1,56,0,1,0,1,3,1,0,1,0,1
200700073327,7,11,10,215,3,1,1,2,4505000,-46000,3,2,2,0,1,1,0,0,1,0,1,0,0,0,1,1,1
200700073328,7,11,22,1545,1,1,1,6,4504600,-42100,4,2,2,3,1,4,5,60,1,0,1,3,1,0,0,1,1
200700073329,7,11,2,1845,2,2,1,3,4478600,-3600,3,2,2,0,1,1,0,53,1,0,0,0,0,0,1,1,1
200700073330,7,11,9,1300,1,2,1,3,4475400,-23800,3,2,2,0,1,1,0,62,1,0,1,0,1,0,0,2,1
200700073331,7,11,20,1400,1,1,2,6,4550800,-108500,4,2,2,0,1,1,0,58,2,0,3,0,0,0,1,0,1
200700073332,7,11,25,500,3,1,1,3,4535300,-98600,3,0,2,0,1,1,0,62,1,0,1,0,0,0,1,0,1
