Num_Acc,an,mois,jour,hrmn,lum,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,sum,unscathed,killed,hospital,light,week,time
201600000181,16,12,23,245,3,1,9,6,5017700,350000,2,3,2,0,1,1,140,60,0,0,0,0,163,110,9,59,95,5,2.0
201600000183,16,3,7,1745,1,1,4,4,5025230,372818,3,2,0,0,1,1,0,60,2,0,1,0,125,93,5,36,84,1,17.0
201600000191,16,7,11,1330,1,1,1,6,5021711,306276,3,2,0,0,2,1,0,73,1,0,3,99,165,115,7,62,96,1,13.0
201600000192,16,9,14,1700,1,1,7,1,5023815,297984,3,2,2,0,1,1,0,72,1,0,1,0,158,99,14,48,96,3,17.0
201600000196,16,6,25,1430,1,1,1,2,5064123,166580,1,3,4,0,1,1,10,60,1,1,1,0,165,109,9,68,88,6,14.0
201600000206,16,6,10,1800,1,3,1,3,5010858,308254,3,2,2,0,0,0,0,60,1,5,0,99,215,158,12,68,135,5,18.0
201600000207,16,7,24,1945,1,2,1,3,5011314,303713,4,2,2,0,0,1,0,47,1,0,1,99,153,84,16,68,69,7,19.0
201600000208,16,8,29,845,1,1,1,3,5002892,287380,3,2,2,0,1,1,0,0,1,0,1,0,115,85,10,35,70,1,8.0
201600000209,16,6,7,930,1,1,1,6,5012353,263517,4,2,0,0,1,1,0,75,1,0,1,0,163,118,6,53,104,2,9.0
201600000211,16,7,15,1145,1,1,1,7,5023149,270897,3,2,2,0,1,2,0,70,1,0,1,0,129,88,9,47,73,5,11.0
201600000212,16,8,6,2115,2,1,1,6,5020825,259721,3,2,2,0,1,1,0,0,1,0,1,0,147,108,13,56,78,6,21.0
201600000213,16,11,21,1800,5,1,1,6,5023197,274658,3,2,2,0,1,1,0,58,1,0,1,99,161,130,12,50,99,1,18.0
201600000215,16,11,30,1415,1,1,1,3,5013853,270921,3,2,2,0,1,1,0,63,1,0,1,0,202,149,6,54,142,3,14.0
201600000216,16,1,19,1145,1,1,7,6,5024910,306829,3,2,2,0,1,3,0,40,1,0,1,0,119,81,2,39,78,2,11.0
201600000217,16,8,3,245,3,1,2,6,5015246,282882,3,2,2,0,1,1,0,74,2,0,3,0,128,86,10,54,64,3,2.0
201600000218,16,9,7,1700,1,1,7,7,5022725,310897,3,2,2,0,2,1,0,0,1,0,1,0,179,127,6,50,123,3,17.0
201600000219,16,1,5,1230,1,1,1,7,5039645,269686,3,2,2,0,2,4,70,0,8,0,1,0,162,114,5,52,105,2,12.0
201600000220,16,1,24,615,1,1,2,7,5033467,283834,3,2,2,0,2,3,0,68,2,0,1,99,122,85,5,45,72,7,6.0
201600000222,16,7,4,715,1,1,2,6,5038965,274233,3,2,0,0,0,1,0,70,2,0,1,99,147,106,12,52,83,1,7.0
201600000223,16,12,25,1830,3,1,2,6,5039649,279314,3,2,0,0,0,1,0,0,2,0,3,99,86,44,5,38,43,7,18.0
201600000224,16,1,17,2130,3,1,1,5,5017315,282309,3,2,2,0,1,1,0,75,1,0,1,0,79,46,6,26,47,7,21.0
201600000225,16,5,19,1500,1,1,8,7,5026504,282902,3,0,2,0,0,3,0,48,1,0,3,99,140,115,4,32,104,4,15.0
201600000226,16,5,26,1900,1,6,1,6,5026750,309935,3,2,2,0,1,1,0,0,0,5,1,99,162,122,5,65,92,4,19.0
201600000227,16,11,22,945,3,1,1,2,5019899,313344,3,2,2,0,1,1,0,0,2,0,1,99,160,103,11,50,99,2,9.0
201600000228,16,12,10,1845,3,1,9,1,5026210,288529,3,2,3,3,0,1,0,95,2,5,1,99,168,122,12,63,93,6,18.0
201600000229,16,7,1,900,1,1,1,1,5032498,299557,4,2,0,0,1,0,0,0,1,0,1,99,174,109,11,58,105,5,9.0
201600000230,16,7,26,1030,1,1,1,6,5033287,290832,3,3,0,0,1,1,0,0,1,0,1,99,154,106,11,41,102,2,10.0
201600000231,16,10,14,1700,1,6,1,3,5033668,300917,3,2,2,0,1,3,0,60,1,0,1,0,198,140,7,54,137,5,17.0
201600000232,16,11,14,445,3,1,8,2,5033372,296179,3,3,2,0,1,1,60,144,2,0,1,99,138,109,8,51,79,1,4.0
201600000233,16,11,28,745,2,1,1,2,5032858,297896,4,2,2,0,1,1,0,50,1,0,1,0,167,120,5,64,98,1,7.0
201600000234,16,3,3,830,1,1,1,6,5061251,240074,3,2,2,0,2,1,0,73,2,0,3,99,142,104,6,46,90,4,8.0
201600000235,16,4,10,515,2,1,1,1,5061652,249261,3,2,0,0,2,3,0,70,1,2,1,99,148,89,12,56,80,7,5.0
201600000236,16,5,8,1900,1,1,1,1,5061131,236971,4,2,2,0,0,1,0,42,1,0,1,0,147,79,12,53,82,7,19.0
201600000238,16,8,21,1215,1,1,2,1,5059551,231762,3,2,2,0,2,1,0,69,2,0,1,0,122,82,12,59,51,7,12.0
201600000240,16,4,22,1815,1,1,1,4,5063200,277200,3,2,2,0,0,1,0,65,1,0,1,99,118,92,4,46,68,5,18.0
201600000241,16,8,12,2230,3,1,1,1,5056980,277945,3,2,2,0,1,1,0,70,1,0,1,0,133,84,8,56,69,5,22.0
201600000242,16,11,3,1800,2,1,1,2,5059500,276400,3,2,1,0,1,1,0,0,1,0,1,99,163,133,12,49,102,4,18.0
201600000244,16,12,6,745,2,1,1,6,5065619,278814,3,2,1,0,1,1,0,56,1,0,1,99,179,113,11,79,89,2,7.0
201600000245,16,3,13,1330,1,1,1,1,5068154,180471,3,2,2,0,1,2,0,0,1,0,1,0,114,80,4,57,53,7,13.0
201600000246,16,7,30,1200,1,1,1,3,5061798,183044,3,2,2,0,1,3,0,61,1,0,1,99,147,93,7,60,80,6,12.0
201600000247,16,4,1,2315,3,1,1,6,5077575,172825,3,2,2,0,1,1,0,0,1,0,1,99,167,114,3,70,94,5,23.0
201600000249,16,4,15,1645,1,2,8,4,5080954,177870,3,2,2,0,1,1,0,0,2,5,1,99,150,140,4,46,100,5,16.0
201600000250,16,7,3,1530,1,1,1,2,5090452,168739,3,2,2,0,1,1,0,0,1,0,1,99,146,78,3,63,80,7,15.0
201600000251,16,7,16,1930,1,1,1,5,5082368,169693,4,2,2,0,0,1,0,0,1,0,3,0,142,94,6,65,71,6,19.0
201600000252,16,9,3,1330,1,1,1,3,5082898,175530,3,2,2,0,1,3,0,63,1,5,1,0,142,97,7,57,78,6,13.0
201600000253,16,10,23,1915,2,1,1,3,5083585,163611,3,2,2,0,1,4,0,62,1,0,1,0,136,77,2,43,91,7,19.0
201600000255,16,4,17,1400,1,1,1,5,5063543,164473,3,2,2,0,0,0,0,79,1,0,0,99,120,75,8,46,66,7,14.0
201600000256,16,12,12,2030,3,1,1,1,5060794,163243,3,2,0,0,2,1,0,75,2,0,1,0,173,121,4,77,92,1,20.0
201600000258,16,5,4,1945,1,3,7,1,5040504,263190,3,2,2,0,1,1,0,60,1,0,1,99,204,134,12,67,125,3,19.0
201600000259,16,5,5,1030,1,1,7,7,5043770,255002,4,2,2,0,2,1,0,59,1,0,1,99,168,112,11,69,88,4,10.0
201600000261,16,7,28,1730,1,1,1,3,5042766,256116,3,2,2,0,1,1,0,68,1,0,1,99,130,102,3,58,69,4,17.0
201600000262,16,10,9,345,5,1,1,3,5040897,264217,4,2,2,0,1,1,0,49,1,0,1,99,148,86,6,53,89,7,3.0
201600000263,16,10,12,845,1,1,1,6,5045134,263813,3,3,2,1,1,1,30,34,1,0,1,99,176,126,9,63,104,3,8.0
201600000264,16,11,6,1800,3,1,1,2,5044119,264861,3,3,2,0,1,1,15,74,1,2,1,99,121,88,7,54,60,7,18.0
201600000265,16,6,29,530,1,1,1,7,5050084,169175,3,2,2,0,1,1,0,70,1,0,4,99,149,125,8,53,88,3,5.0
201600000266,16,9,21,2045,3,1,1,6,5046792,172762,3,2,2,0,1,1,0,60,1,0,1,0,171,120,8,52,111,3,20.0
201600000267,16,6,30,1000,1,1,3,6,5051336,213438,3,2,2,0,0,1,0,80,2,0,1,3,145,114,4,34,107,4,10.0
201600000268,16,12,3,1830,3,1,1,1,5039100,185200,3,2,2,0,0,1,0,25,1,0,1,99,148,104,8,51,89,6,18.0
201600000269,16,6,9,1545,1,1,1,3,5056319,160832,3,2,2,1,1,1,0,75,1,0,1,99,188,139,9,63,116,4,15.0
201600000270,16,10,8,1930,5,1,1,3,5051914,165263,3,2,1,0,0,1,0,0,1,0,1,0,167,92,8,58,101,6,19.0
201600000271,16,10,31,1430,1,1,1,6,5051284,163617,3,2,0,0,1,1,0,0,1,0,4,0,152,126,5,61,86,1,14.0
201600000272,16,1,31,1645,1,1,2,1,5038209,198640,3,2,0,0,1,3,0,0,2,0,1,0,165,91,4,46,115,7,16.0
201600000273,16,5,29,1400,1,1,1,6,5040231,195488,4,2,0,0,1,3,0,50,1,0,1,99,111,52,4,46,61,7,14.0
201600000274,16,2,1,1430,1,1,6,1,5063854,237240,3,2,2,0,1,1,0,50,1,0,1,0,134,86,5,47,82,1,14.0
201600000275,16,3,4,845,1,1,1,6,5066079,235111,3,2,0,0,2,1,0,0,1,0,1,99,176,131,5,50,121,5,8.0
201600000276,16,4,26,2030,1,1,1,6,5063352,233458,3,2,0,0,1,3,0,60,1,0,1,0,115,87,2,31,82,2,20.0
201600000278,16,5,27,1800,1,1,1,2,5064055,237936,3,2,2,0,0,1,0,0,1,0,1,99,148,113,10,49,89,5,18.0
201600000280,16,12,13,1730,3,1,1,1,5067508,226861,3,2,2,0,2,1,22,80,2,0,1,99,189,139,10,67,112,2,17.0
201600000281,16,12,15,1845,5,1,1,6,5064271,239789,4,2,2,0,1,1,30,60,1,0,1,99,197,117,8,66,123,4,18.0
201600000282,16,7,18,1515,1,1,1,6,5078184,198870,4,2,0,0,2,2,0,32,1,0,3,0,169,125,5,64,100,1,15.0
201600000283,16,1,14,1100,1,2,1,3,5098005,205705,3,2,0,0,1,1,0,0,1,5,1,99,196,125,8,64,124,4,11.0
201600000284,16,2,13,1530,1,1,2,6,5087464,208359,3,2,2,0,1,1,0,0,2,4,3,0,141,80,7,48,86,6,15.0
201600000285,16,2,23,1000,1,2,1,3,5090450,213449,3,2,0,0,1,1,0,0,1,5,1,0,99,66,6,37,56,2,10.0
201600000287,16,11,16,1330,1,1,1,3,5083753,201821,3,2,0,0,1,1,0,0,1,0,1,0,160,118,4,52,104,3,13.0
201600000289,16,5,16,600,2,1,1,6,5058827,224959,3,2,0,0,1,2,0,62,1,0,1,0,130,83,8,55,67,1,6.0
201600000290,16,9,11,930,1,1,1,6,5064576,211773,3,2,2,0,1,1,0,71,1,0,3,99,138,66,7,62,69,7,9.0
201600000291,16,7,10,1715,1,1,1,5,5072698,191392,2,2,2,0,1,2,0,70,1,0,1,0,164,110,12,63,89,7,17.0
201600000293,16,3,19,1215,1,1,1,3,5038339,233350,4,2,2,0,0,1,0,48,0,0,1,3,106,87,6,38,62,6,12.0
201600000295,16,4,13,1645,1,1,1,2,5038327,232433,3,2,2,0,1,1,0,60,1,0,1,0,142,130,3,42,97,3,16.0
201600000296,16,4,16,200,5,1,1,1,5038117,233574,3,2,2,0,2,2,0,70,0,0,1,99,142,84,10,55,77,6,2.0
201600000299,16,6,6,1700,1,1,1,6,5038178,233586,3,2,2,0,1,1,0,61,1,0,1,0,149,110,7,60,82,1,17.0
201600000300,16,7,8,1230,1,1,1,3,5043041,217241,3,2,2,0,1,1,0,67,1,0,1,99,197,161,10,69,118,5,12.0
201600000301,16,7,29,1300,1,1,1,1,5036494,238799,3,2,0,0,0,2,0,76,1,0,1,0,146,116,3,61,82,5,13.0
201600000303,16,9,13,2000,2,1,1,1,5043790,231791,3,2,2,0,2,4,0,42,1,0,1,0,146,98,8,50,88,2,20.0
201600000305,16,9,18,1600,1,1,2,5,5073800,261500,3,3,4,0,4,1,70,145,2,5,1,99,118,69,11,50,57,7,16.0
201600000306,16,9,29,2145,3,1,2,6,5037609,230046,3,2,3,0,1,1,0,120,2,0,3,0,172,144,8,56,108,4,21.0
201600000307,16,11,1,1815,2,1,1,3,5038686,224794,3,0,4,0,0,1,0,185,1,0,1,99,124,86,7,40,77,2,18.0
201600000308,16,11,4,1300,1,1,1,3,5037949,234032,4,0,2,3,0,1,0,88,1,5,1,0,195,137,3,56,136,5,13.0
201600000311,16,2,27,1615,1,1,1,7,5025907,249070,3,2,2,0,1,1,0,60,1,0,1,0,139,78,8,55,76,6,16.0
201600000312,16,2,29,700,1,1,9,6,5027036,240308,3,2,0,0,1,1,0,0,7,0,1,0,126,83,5,45,76,1,7.0
201600000314,16,7,31,845,1,2,1,1,5038909,262265,3,2,2,0,1,1,0,80,1,5,1,99,129,86,11,66,52,7,8.0
201600000315,16,9,5,715,1,1,2,7,5022980,236257,4,2,2,0,1,3,0,0,2,0,1,0,184,130,13,57,114,1,7.0
201600000318,16,12,2,1930,5,1,8,3,5020516,253364,3,2,0,0,0,1,70,0,2,0,1,0,205,135,9,77,119,5,19.0
201600000319,16,12,29,45,3,1,5,6,5028724,253958,3,2,2,0,0,1,0,62,2,0,3,99,97,55,5,37,55,4,0.0
201600000325,16,5,13,1800,1,1,1,6,5000521,233710,3,2,2,0,0,3,0,60,1,0,3,0,153,119,8,59,86,5,18.0
201600000326,16,8,31,1630,1,1,1,1,5012513,180144,3,2,2,0,1,1,0,0,1,3,1,99,122,96,3,47,72,3,16.0
201600000328,16,4,12,1630,1,1,1,1,5017968,158727,3,2,2,0,1,1,0,65,1,0,1,99,141,100,9,43,89,2,16.0
201600000330,16,8,2,1230,1,8,2,3,5017586,162009,4,2,2,0,1,1,0,50,2,4,3,99,145,98,5,48,92,2,12.0
201600000331,16,10,29,915,1,1,8,1,5017220,165806,5,2,1,2,1,2,0,25,1,2,5,99,173,113,13,76,84,6,9.0
201600000332,16,8,27,1400,1,1,1,3,5005199,253259,3,2,2,0,1,1,0,0,1,0,1,0,127,86,6,51,70,6,14.0
201600000334,16,1,8,900,1,1,1,6,4998335,267334,3,2,2,0,1,1,72,0,1,0,1,0,199,130,5,78,116,5,9.0
201600000337,16,2,26,1945,5,1,1,7,5000097,264145,4,2,0,0,2,1,0,71,1,0,1,0,151,107,8,56,87,5,19.0
201600000338,16,3,16,1715,1,1,1,3,5000333,263998,4,2,0,0,4,1,0,67,1,0,1,0,122,84,3,46,73,3,17.0
201600000339,16,4,19,1230,1,1,1,6,5004205,265794,3,2,2,0,1,1,0,0,1,0,1,99,150,109,5,53,92,2,12.0
201600000340,16,5,11,1200,1,1,1,3,5000603,266139,4,2,0,0,1,1,0,0,1,0,1,99,156,110,12,42,102,3,12.0
201600000341,16,5,24,1415,1,1,1,6,5000430,265699,4,3,2,0,1,1,0,0,1,0,1,99,160,113,0,39,121,2,14.0
201600000342,16,5,25,2300,5,6,1,3,4999323,265726,4,0,0,0,0,0,0,0,0,0,0,0,146,103,6,49,91,3,23.0
201600000346,16,12,31,2030,3,1,5,6,4999964,259458,3,2,2,0,1,0,0,0,7,0,3,99,71,64,5,34,32,6,20.0
201600000348,16,2,19,1645,1,1,1,2,4952477,366483,4,2,2,0,1,1,0,0,1,0,1,3,190,118,13,55,122,5,16.0
201600000362,16,2,15,1245,1,1,1,1,4951246,343000,4,2,2,0,3,3,33,0,1,0,1,99,122,87,8,37,77,1,12.0
201600000381,16,11,17,1830,1,3,1,6,4919971,351393,3,2,2,0,0,1,0,0,1,0,1,99,197,146,8,69,120,4,18.0
201600000389,16,9,23,2345,5,1,1,6,4996356,318734,3,2,2,0,2,1,60,0,1,0,4,99,170,145,8,68,94,5,23.0
201600000403,16,11,19,600,3,1,1,6,4941023,313601,3,2,2,0,1,1,0,120,1,0,4,99,180,108,9,70,101,6,6.0
201600000404,16,2,22,915,1,4,1,2,4940835,351107,3,2,2,0,1,1,0,0,1,0,1,99,116,75,5,34,77,1,9.0
201600000411,16,4,18,815,1,1,1,6,4925664,308494,3,2,2,0,1,1,0,0,1,0,1,3,154,104,9,48,97,1,8.0
201600000412,16,5,1,1445,1,1,1,3,4917802,312734,3,2,2,0,1,1,0,59,1,0,1,99,124,70,4,54,66,7,14.0
201600000418,16,3,27,1630,1,1,2,7,4987574,392647,4,2,2,0,0,1,0,0,1,0,3,99,126,62,3,43,80,7,16.0
201600000427,16,6,4,1945,1,3,1,3,4980455,405527,3,2,2,0,0,1,50,50,0,0,1,99,150,101,8,63,79,6,19.0
201600000429,16,8,4,1630,1,1,1,6,4993046,407422,3,2,2,0,2,1,90,0,1,0,1,99,134,95,5,50,79,4,16.0
201600000433,16,2,2,1600,1,1,1,3,4945950,221257,3,2,2,0,0,1,0,0,1,0,1,0,130,104,9,38,83,2,16.0
201600000435,16,4,21,1845,1,1,1,7,4939390,209918,3,2,2,0,1,3,0,0,1,0,3,99,125,76,9,37,79,4,18.0
201600000436,16,5,3,1830,1,1,1,7,4945146,221728,3,2,2,0,1,1,0,0,1,0,3,0,155,111,7,51,97,2,18.0
201600000441,16,8,11,400,3,1,1,6,4940763,205076,3,2,2,0,0,2,0,0,1,0,3,99,105,66,9,43,53,4,4.0
201600000442,16,8,19,2215,5,6,1,7,4938030,223058,3,2,2,0,0,1,0,0,1,5,1,99,115,80,6,42,67,5,22.0
201600000443,16,8,18,2315,3,1,1,2,4942431,214392,2,3,4,0,0,1,0,0,1,0,2,99,118,73,6,64,48,4,23.0
201600000446,16,10,2,1245,1,1,1,6,4939427,209935,3,2,0,0,1,3,0,60,1,0,1,99,139,70,14,55,70,7,12.0
201600000447,16,11,26,530,3,1,2,2,4950670,217031,3,2,2,0,1,1,0,60,6,0,1,99,139,104,10,52,77,6,5.0
201600000451,16,5,28,1400,1,1,2,3,4932030,180463,3,2,0,0,1,1,0,40,2,0,1,99,173,95,8,68,97,6,14.0
201600000453,16,7,21,1700,1,1,1,6,4926198,188013,3,2,0,0,0,3,0,0,1,0,3,99,120,76,6,40,74,4,17.0
201600000456,16,3,8,1115,1,1,1,6,4966905,194947,3,0,2,0,1,1,0,60,1,0,1,99,140,121,6,41,93,2,11.0
201600000462,16,8,26,1115,1,1,1,1,4931584,225231,4,2,2,0,1,3,0,30,1,0,1,99,132,89,6,51,75,5,11.0
201600000468,16,5,15,1230,1,1,1,7,4938286,232219,3,2,0,0,1,1,76,0,1,0,3,99,150,91,11,65,74,7,12.0
201600000469,16,6,28,1745,1,1,1,3,4941524,230324,3,2,0,0,1,1,0,76,1,3,1,99,176,123,8,65,103,2,17.0
201600000470,16,9,1,900,1,1,1,1,4934248,238396,3,2,2,0,1,2,0,40,1,0,1,99,142,128,8,50,84,4,9.0
201600000473,16,9,4,15,5,1,1,6,4957704,230488,3,2,2,0,2,1,0,57,1,0,4,99,152,94,9,58,85,7,0.0
201600000476,16,6,21,845,1,1,3,2,4932562,244199,3,2,2,0,1,1,0,62,2,0,1,99,133,94,5,50,78,2,8.0
201600000478,16,1,27,1015,1,9,8,3,4931443,233453,3,2,2,0,1,1,0,60,2,5,1,99,140,95,5,47,88,3,10.0
201600000479,16,2,6,1000,1,9,1,3,4932064,232936,3,2,2,0,1,1,0,60,1,5,1,99,130,95,11,47,72,6,10.0
201600000480,16,6,16,1545,1,1,1,2,4931424,231659,4,2,0,0,1,1,0,48,1,0,1,99,134,101,6,31,97,4,15.0
201600000485,16,11,24,1515,2,1,1,6,4935450,224925,4,2,1,0,1,2,0,54,1,0,3,99,124,100,5,46,73,4,15.0
201600000486,16,12,1,1745,3,1,9,7,4931023,231826,3,0,0,0,0,0,0,0,0,0,0,0,155,129,7,63,85,4,17.0
201600000491,16,11,8,2000,3,1,1,1,4946117,247615,3,2,2,0,1,1,0,75,6,0,1,99,161,115,5,54,102,2,20.0
201600000493,16,7,23,1015,1,1,1,2,4953483,301587,3,2,2,0,2,1,0,60,1,5,1,99,173,135,12,68,93,6,10.0
201600000494,16,10,13,1930,5,1,2,3,4949764,289809,3,2,2,0,1,1,0,60,2,0,5,99,165,107,6,50,109,4,19.0
201600000496,16,1,15,1230,1,1,1,4,4932440,270079,3,2,2,0,0,1,0,82,1,3,1,0,171,123,6,68,97,5,12.0
201600000497,16,1,16,1900,3,1,1,1,4935920,296671,3,2,2,1,1,1,0,67,1,0,1,0,156,94,10,54,92,6,19.0
201600000498,16,3,1,815,1,1,1,6,4935635,287522,3,2,0,0,1,1,0,0,1,0,1,0,150,124,6,35,109,2,8.0
201600000500,16,5,18,1215,1,1,1,3,4932198,271821,3,2,0,0,1,1,0,75,1,5,1,99,140,124,5,42,93,3,12.0
201600000501,16,6,3,1915,2,1,1,7,4936183,274906,3,2,2,0,2,2,0,58,1,0,1,99,145,113,3,48,94,5,19.0
201600000502,16,6,11,2100,2,1,3,6,4935336,287801,3,2,2,0,0,1,64,0,2,0,3,99,150,83,9,65,76,6,21.0
201600000503,16,6,22,1000,1,1,1,1,4935450,276201,3,2,2,0,0,1,70,0,1,0,1,99,199,121,4,81,114,3,10.0
201600000506,16,11,10,1730,3,1,2,1,4933580,298864,3,2,2,0,3,3,0,61,2,0,1,0,208,144,4,68,136,4,17.0
201600000507,16,1,9,1715,2,1,1,7,4947492,279120,3,2,2,0,1,2,0,70,1,0,1,99,163,112,4,61,98,6,17.0
201600000508,16,1,11,1415,1,1,1,3,4940918,264900,3,2,1,0,1,4,0,70,2,0,1,0,129,86,7,45,77,1,14.0
201600000509,16,1,28,1500,2,1,1,1,4946477,281096,3,2,0,0,0,1,0,0,1,0,1,0,170,123,8,45,117,4,15.0
201600000515,16,9,25,145,3,1,1,3,4946427,276059,3,2,2,0,1,1,0,0,1,0,1,99,139,78,5,59,75,7,1.0
201600000518,16,11,25,1915,3,1,1,1,4944990,278733,3,2,0,0,0,1,0,0,1,0,1,99,192,134,6,56,130,5,19.0
201600000522,16,5,10,1415,1,1,2,7,4964362,294538,3,2,0,0,1,1,0,50,2,0,0,99,155,113,4,52,99,2,14.0
201600000525,16,9,20,2145,5,1,1,6,4970090,306255,3,2,2,0,1,1,0,58,1,6,1,99,137,94,7,52,78,2,21.0
201600000536,16,2,5,1900,3,1,1,6,4919516,263286,3,2,0,0,2,2,0,65,2,0,1,99,151,113,12,45,94,5,19.0
201600000537,16,2,12,1030,1,1,2,3,4918469,264103,2,2,2,0,3,1,0,70,1,0,1,0,171,119,10,50,111,5,10.0
201600000538,16,2,21,1000,1,1,1,1,4924336,258496,3,2,0,0,1,3,0,52,1,0,1,99,103,57,10,39,54,7,10.0
201600000543,16,2,10,1645,1,1,8,4,4917840,223413,3,2,3,0,1,1,0,0,1,0,1,99,151,145,9,46,96,3,16.0
201600000546,16,4,6,1600,1,1,1,6,4916904,223912,3,0,0,0,0,0,0,0,0,0,0,0,164,136,4,52,108,3,16.0
201600000548,16,6,18,2100,1,1,1,7,4916910,223933,3,2,0,0,1,1,0,0,1,0,1,0,153,80,8,55,90,6,21.0
201600000549,16,6,26,1745,1,1,1,3,4919858,225972,3,2,0,0,0,1,0,0,1,0,1,0,168,95,8,55,105,7,17.0
201600000553,16,10,4,1845,1,1,1,3,4917500,228725,3,2,2,0,1,1,0,0,1,0,1,99,199,151,4,60,135,2,18.0
201600000555,16,12,7,2030,3,1,9,1,4918293,221625,3,0,0,0,0,0,0,0,0,0,0,0,203,162,12,66,125,3,20.0
201600000556,16,12,14,1445,1,1,1,1,4915638,224432,3,0,0,0,0,1,0,0,1,0,1,0,172,112,8,62,102,3,14.0
201600000557,16,12,26,1115,1,1,1,3,4919816,228214,3,2,0,0,2,1,0,0,1,0,1,0,90,73,6,24,60,1,11.0
201600000564,16,12,8,1000,1,1,1,3,4922096,245452,3,0,0,0,0,0,0,0,0,0,0,0,183,120,13,71,99,4,10.0
201600000566,16,3,15,530,3,1,1,7,4916516,286011,2,3,0,0,0,1,0,0,1,0,3,99,143,109,5,42,96,2,5.0
201600000567,16,3,29,1945,1,9,8,2,4913554,279868,2,3,0,0,1,0,0,0,2,0,3,99,152,99,9,46,97,2,19.0
201600000568,16,4,5,2315,3,2,1,3,4909143,275120,2,2,2,0,1,1,0,72,1,0,1,99,108,85,2,23,83,2,23.0
201600000572,16,8,16,315,3,1,1,6,4907832,272552,2,3,2,3,1,1,0,100,1,0,2,99,108,76,7,38,63,2,3.0
201600000573,16,9,9,1915,1,1,1,1,4915363,276973,3,2,2,0,1,0,0,65,1,0,1,0,197,147,17,79,101,5,19.0
201600000576,16,4,11,1845,1,1,1,3,4930798,270873,3,4,0,0,1,1,0,30,1,0,1,99,141,90,8,34,99,1,18.0
201600000579,16,4,27,2230,3,1,1,6,4944659,97417,3,2,2,0,2,4,0,0,1,0,1,99,137,110,5,47,85,3,22.0
201600000581,16,8,25,1400,1,3,1,2,4948459,92369,3,2,2,0,2,1,0,0,1,0,0,0,156,117,10,56,90,4,14.0
201600000585,16,8,22,1730,1,1,1,1,4953999,104492,3,2,2,0,2,3,0,44,1,0,1,99,165,128,6,54,105,1,17.0
201600000586,16,2,25,1115,1,2,7,3,4983476,149418,3,2,2,0,0,1,0,0,1,0,1,0,142,94,9,61,72,4,11.0
201600000588,16,7,25,1800,1,1,1,3,4987750,122917,3,2,2,0,1,1,10,62,1,0,1,0,138,99,6,46,86,1,18.0
201600000593,16,7,14,400,3,1,1,6,4986720,89227,3,2,2,0,0,2,0,65,1,0,3,0,110,61,8,42,60,4,4.0
201600000594,16,7,19,1315,1,1,7,6,4981355,103720,3,2,2,0,1,2,0,51,1,0,1,99,124,90,10,46,68,2,13.0
201600000596,16,9,28,1115,1,4,1,1,4986935,104957,3,0,2,0,1,2,0,59,1,0,1,0,167,127,6,57,104,3,11.0
201600000598,16,5,20,1800,1,2,1,3,4962226,129727,3,2,2,0,1,1,0,50,1,0,1,99,169,110,10,45,114,5,18.0
201600000599,16,6,15,1145,1,3,1,3,4968667,135353,3,2,2,0,1,1,0,0,1,5,1,99,141,106,3,35,103,3,11.0
201600000601,16,9,16,915,2,2,1,3,4967176,116561,3,2,2,0,1,1,0,76,2,0,1,0,164,113,3,49,112,5,9.0
201600000606,16,9,22,1745,1,3,1,3,4937767,116144,3,2,2,0,0,2,0,0,1,0,1,99,157,117,5,43,109,4,17.0
201600000608,16,10,22,2030,3,1,1,6,4935319,119527,3,2,2,0,2,3,0,70,1,0,3,99,171,101,14,62,95,6,20.0
201600000611,16,1,6,1315,1,1,1,1,4949978,89759,3,2,2,0,1,2,0,90,1,0,1,99,138,110,8,43,87,3,13.0
201600000617,16,6,23,1415,1,1,1,3,4952731,75319,3,2,0,0,1,2,0,70,1,0,1,99,169,149,5,67,97,4,14.0
201600000619,16,9,24,1515,1,1,1,5,4948819,88778,3,2,2,0,2,4,0,0,1,0,1,99,172,103,11,66,95,6,15.0
201600000633,16,8,8,1700,1,1,1,3,4962464,51524,3,0,2,0,1,1,0,58,1,0,1,99,147,87,10,53,84,1,17.0
201600000634,16,9,2,1945,1,2,1,3,4960569,56057,3,2,2,0,1,1,0,0,1,0,1,99,165,126,8,62,95,5,19.0
201600000635,16,10,1,1530,1,2,1,3,4964474,63766,3,2,2,0,1,1,0,70,1,0,1,0,157,119,8,41,108,6,15.0
201600000636,16,3,12,530,3,1,5,7,4950178,42054,3,2,2,0,2,4,0,0,0,0,1,99,144,106,9,56,79,6,5.0
201600000638,16,7,12,730,1,2,1,3,4948430,35750,1,1,1,0,1,1,0,58,1,3,1,99,187,114,8,77,102,2,7.0
201600000640,16,8,14,1800,1,3,1,3,4956592,34958,3,2,2,0,1,1,0,56,1,0,1,99,109,71,4,36,69,7,18.0
201600000641,16,8,20,1500,1,1,1,7,4950291,29689,4,2,2,1,2,1,0,74,1,0,1,99,140,97,8,67,65,6,15.0
201600000643,16,9,15,630,2,1,2,1,4955414,29384,3,2,0,0,1,1,0,0,2,0,1,0,171,114,7,63,101,4,6.0
201600000644,16,10,5,1745,1,1,1,3,4952822,42099,3,2,2,0,2,1,0,74,1,0,3,99,162,117,9,53,100,3,17.0
