Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,lat,long,dep,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,killed
200500012609,5,3,19,330,3,1,1,1,6,55,4450100,67000,470,2,2,2,0,1,1,0,72,1,0,3,0,0
200500012611,5,3,17,1815,1,2,1,1,2,519,4339200,38000,640,2,2,0,0,0,1,0,102,1,0,1,0,0
200500012614,5,3,21,1730,1,1,1,1,3,233,4355400,29000,640,2,2,2,0,1,1,0,80,1,0,1,0,0
200500012615,5,3,5,830,5,2,9,2,6,304,4349000,136000,640,3,2,0,0,1,1,0,68,2,0,3,0,1
200500012617,5,3,12,1700,1,1,1,1,3,279,4332000,139000,640,3,2,0,0,1,1,0,109,1,5,1,0,0
200500012618,5,3,20,415,3,1,1,1,6,547,4345100,149000,640,3,3,4,0,2,1,10,74,1,0,1,0,0
200500012619,5,3,16,830,1,2,1,1,1,264,4325600,77000,640,3,2,2,0,1,1,0,80,1,0,1,0,0
200500012621,5,3,25,1745,1,2,1,1,7,47,4310800,127600,640,4,0,0,0,2,1,0,38,1,0,0,0,0
200500012622,5,3,16,1645,1,1,1,7,7,235,4334300,106800,640,3,2,2,0,1,2,0,60,1,0,1,0,0
200500012624,5,3,18,1830,2,1,1,1,7,491,4353800,59100,640,4,2,0,0,2,1,0,45,1,0,1,0,0
200500012628,5,3,21,1615,1,2,1,1,1,177,4669000,24700,860,4,2,2,0,2,1,0,33,9,0,1,0,0
200500012629,5,3,29,830,1,1,1,2,1,76,4666400,28200,860,2,2,2,0,1,1,0,70,2,0,1,0,0
200500012631,5,3,19,445,3,1,1,5,6,274,4703900,4500,860,2,2,2,0,1,2,0,80,1,0,3,0,0
200500012635,5,3,2,1615,1,1,6,1,6,287,4561500,8000,160,4,2,0,0,2,3,0,71,1,0,3,0,0
200500012638,5,3,9,2100,3,1,1,1,1,256,4534700,5300,160,3,2,0,0,2,3,0,78,1,0,1,0,0
200500012639,5,3,24,530,3,1,3,2,3,132,4589600,80500,160,2,2,2,0,1,1,0,112,2,5,1,0,0
200500012642,5,3,19,1500,5,2,9,1,1,26,4571200,14700,160,3,2,2,0,1,1,0,65,1,0,1,0,0
200500012643,5,3,6,1915,3,1,1,1,1,200,4585500,18700,160,2,3,2,0,1,1,60,70,1,5,1,0,0
200500012647,5,3,7,1700,1,1,2,8,3,373,4614900,98400,170,3,0,2,0,1,1,0,0,1,0,1,0,0
200500012648,5,3,11,1745,2,1,1,1,2,194,4613500,99400,170,3,2,0,0,1,1,0,60,1,0,1,0,0
200500012649,5,3,28,600,3,1,1,1,6,267,4622700,92800,170,3,2,0,0,1,3,0,0,1,0,3,0,0
200500012653,5,3,11,2000,3,1,2,1,3,210,4547100,68000,170,3,2,2,0,1,1,0,64,1,0,1,0,0
200500012654,5,3,18,1545,1,1,1,1,2,328,4548400,72200,170,3,2,0,0,1,1,0,65,1,0,1,0,0
200500012655,5,3,22,1030,1,1,1,8,3,351,4579300,104100,170,3,0,2,0,1,1,0,50,2,5,1,0,0
200500012656,5,3,28,2045,3,1,1,3,7,184,4579000,93200,170,3,2,2,0,1,4,0,70,2,0,1,0,0
200500012661,5,3,27,1515,1,1,1,8,6,18,4606300,89800,170,4,2,0,0,1,1,0,0,2,0,3,0,0
200500012662,5,3,5,545,5,1,1,1,6,164,4577900,62100,170,3,2,2,0,2,2,0,59,2,0,3,0,0
200500012663,5,3,7,815,1,1,1,1,1,89,4576300,52700,170,3,2,2,0,1,2,0,49,1,0,1,0,0
200500012664,5,3,8,1100,1,1,1,1,5,336,4576900,67200,170,2,2,0,2,1,1,70,0,1,0,1,0,0
200500012665,5,3,19,1000,1,1,1,1,1,408,4580500,84100,170,3,2,1,0,1,1,0,45,1,0,1,0,0
200500012666,5,3,17,1115,1,1,3,1,3,86,4573300,51300,170,2,2,2,0,2,1,38,140,1,5,1,0,0
200500012668,5,3,27,815,1,1,1,3,6,145,4558000,47500,170,3,2,2,0,1,4,0,70,2,0,1,0,0
200500012669,5,3,2,1930,2,1,1,3,1,393,4569100,86100,170,2,2,2,0,1,3,0,70,2,0,1,0,0
200500012676,5,3,6,100,3,1,9,1,7,133,4647000,39000,790,3,2,0,0,1,1,0,0,1,0,3,0,0
200500012677,5,3,12,830,1,1,1,1,3,109,4640000,42000,790,3,2,2,0,1,1,0,110,1,0,1,0,0
200500012678,5,3,5,430,3,1,1,8,6,337,4630200,63800,790,3,2,2,0,1,3,0,60,2,0,0,0,0
200500012679,5,3,16,1245,1,1,1,1,1,100,4633000,58000,790,3,2,0,0,0,1,0,60,1,0,0,0,0
200500012680,5,3,24,1615,1,2,1,1,2,162,4631700,54100,790,3,4,2,0,1,1,0,139,1,0,1,0,0
200500012681,5,3,27,1700,1,1,1,1,3,3,4627400,44700,790,3,2,0,0,2,1,0,75,1,0,1,0,0
200500012682,5,3,29,1230,1,1,2,1,4,34,4630000,51600,790,3,2,2,0,1,1,0,78,1,0,1,0,0
200500012683,5,3,15,2200,3,2,1,1,1,48,4636600,30900,790,4,0,1,0,1,3,0,35,9,0,0,0,0
200500012687,5,3,2,1630,1,1,1,1,7,265,4697400,13200,790,3,2,2,0,1,1,0,67,1,0,3,0,1
200500012688,5,3,2,700,2,2,1,1,4,185,4630100,29800,790,3,2,2,0,1,1,0,71,1,0,1,0,0
200500012690,5,3,2,815,1,2,6,1,3,148,4626600,1400,790,9,0,0,0,0,0,0,70,1,5,2,0,0
200500012691,5,3,5,400,3,1,1,1,7,2,4670200,27800,790,2,2,2,0,1,1,0,74,1,0,1,0,0
200500012694,5,3,22,715,2,1,2,2,3,156,4677800,21900,790,3,2,2,0,2,1,0,0,2,0,1,0,0
200500012695,5,3,12,1915,5,1,1,1,2,201,4586500,113200,870,2,2,2,0,1,1,0,75,1,0,1,0,0
200500012697,5,3,20,815,1,1,1,1,3,2,4594300,135900,870,3,2,0,0,1,3,0,58,1,0,1,0,0
200500012698,5,3,29,1530,1,1,1,2,3,125,4591000,133000,870,3,2,0,0,1,1,0,70,2,5,1,0,0
200500012699,5,3,2,1045,1,1,1,1,6,118,4596800,114200,870,3,2,0,0,1,1,0,47,1,0,3,0,0
200500012700,5,3,16,1230,1,1,1,1,6,143,4593200,113300,870,4,2,2,0,2,1,0,40,1,0,1,0,0
200500012701,5,3,28,1015,1,1,1,1,3,161,4583800,149800,870,3,2,2,0,1,3,0,67,2,0,1,0,0
200500012702,5,3,4,1630,1,1,1,1,3,187,4556700,121000,870,3,2,2,0,3,1,0,89,1,0,1,0,1
200500012704,5,3,18,1530,1,1,9,1,3,14,4613000,135000,870,3,2,2,0,1,1,0,69,1,0,1,0,0
200500012706,5,3,20,1545,1,1,1,1,3,110,4593000,104300,870,3,2,0,0,2,1,44,165,1,5,1,0,0
200500012707,5,3,22,1730,1,1,1,1,6,111,4575700,85100,870,3,2,2,0,1,4,0,0,1,0,1,0,0
200500012708,5,3,13,1445,2,1,1,1,7,207,4525000,162000,190,3,2,2,0,1,0,0,75,1,0,1,0,0
200500012709,5,3,11,1745,1,2,1,1,3,38,4527000,172000,190,3,2,2,0,2,3,25,74,1,5,1,0,0
200500012710,5,3,21,1645,1,1,1,1,1,101,4524000,177000,190,3,2,2,0,4,4,0,72,1,0,1,0,0
200500012711,5,3,16,1445,1,2,1,1,1,36,4558700,172200,190,3,2,2,0,4,3,0,66,1,0,1,0,0
200500012713,5,3,6,200,3,1,1,9,1,19,4499300,182400,190,3,2,2,0,1,2,0,65,7,0,1,0,0
200500012714,5,3,20,1945,5,2,1,1,3,273,4505800,158000,190,3,2,2,0,2,2,0,63,1,0,1,0,0
200500012715,5,3,4,1115,1,1,1,8,6,5,4526000,146000,190,3,2,1,0,2,1,0,58,1,0,3,0,0
200500012716,5,3,16,1245,1,1,1,1,1,28,4539400,252100,190,3,0,2,0,2,2,0,66,1,0,1,0,0
200500012717,5,3,12,2200,3,1,1,1,6,193,4614400,192300,230,3,0,2,0,1,1,0,18,1,0,3,0,0
200500012718,5,3,11,1730,1,2,1,1,3,26,4622800,230000,230,2,2,2,0,0,1,0,63,1,0,1,0,0
200500012719,5,3,10,2145,5,2,1,1,6,176,4623600,148800,230,3,2,2,0,1,1,0,63,1,0,1,0,0
200500012720,5,3,21,1730,1,2,7,1,6,176,4624400,148700,230,9,0,0,0,1,0,0,0,1,6,4,3,0
200500012721,5,3,9,1815,2,2,1,1,6,105,4607500,208900,230,3,2,0,0,1,1,0,58,1,0,1,0,0
200500012722,5,3,12,1445,1,1,1,1,1,81,4578500,243000,230,3,2,0,0,2,2,0,54,5,0,1,0,0
200500012723,5,3,20,830,1,1,1,1,7,63,4579800,215200,230,3,2,2,0,1,3,0,0,1,0,3,0,0
200500012724,5,3,23,800,1,1,1,7,2,67,4572100,228900,230,9,2,2,0,1,1,0,0,1,0,1,0,0
200500012726,5,3,12,1515,1,1,1,1,1,113,4351900,148700,310,3,2,2,0,2,3,0,57,1,0,1,0,1
200500012730,5,3,24,1730,1,1,2,1,3,515,4379300,134500,310,2,2,2,0,1,1,0,82,1,0,1,0,0
200500012731,5,3,30,1215,1,1,1,3,3,118,4378200,135500,310,3,2,0,0,1,1,0,45,2,0,0,0,0
200500012733,5,3,18,1630,1,1,2,1,5,341,4372000,133000,310,3,2,2,0,1,1,70,0,1,5,1,0,0
200500012734,5,3,23,2130,1,1,1,1,2,232,4376000,125000,310,3,2,2,0,0,0,0,0,1,0,0,0,0
200500012739,5,3,6,900,1,1,1,1,3,433,4352200,138600,310,3,3,3,0,1,1,35,120,1,4,1,0,1
200500012740,5,3,8,1830,1,1,1,1,1,458,4351600,133800,310,3,2,0,0,1,1,0,70,1,0,1,0,0
200500012741,5,3,20,45,3,1,1,1,6,433,4351400,141700,310,3,2,2,0,1,1,0,75,1,0,1,0,0
200500012742,5,3,26,1015,1,2,3,1,3,433,4354200,139200,310,3,2,2,0,1,1,0,80,1,0,1,0,0
200500012745,5,3,7,600,3,1,1,1,7,231,4330700,144200,310,3,2,2,0,2,2,0,60,1,0,3,0,0
200500012751,5,3,30,1745,1,2,1,1,3,224,4307300,57700,310,4,2,2,0,0,1,0,40,1,0,1,0,0
200500012752,5,3,24,1200,1,1,1,1,1,208,4307900,88000,310,3,2,2,0,0,2,0,57,1,0,1,0,0
200500012753,5,3,15,1645,1,2,8,1,1,582,4340500,171300,310,3,2,2,0,0,1,0,0,9,4,1,0,1
200500012754,5,3,15,1715,1,2,1,1,3,582,4340000,172000,310,3,2,2,0,1,1,0,63,1,0,1,3,0
200500012755,5,3,4,800,1,1,1,8,1,82,4359700,168600,310,2,2,2,0,2,3,0,60,7,0,1,0,0
200500012756,5,3,28,1815,1,1,1,1,6,558,4347300,175500,310,3,2,2,0,1,1,0,60,1,0,3,0,0
200500012758,5,3,20,1,5,2,1,1,1,451,4346100,201200,310,3,2,0,0,1,1,0,59,1,0,1,0,0
200500012759,5,3,21,230,3,1,1,1,1,570,4346500,183700,310,3,2,2,0,1,2,0,67,1,0,1,0,1
200500012760,5,3,1,1030,1,1,1,1,1,272,4292000,163900,90,2,2,2,0,1,1,0,70,1,2,1,0,1
200500012763,5,3,19,1400,1,2,1,1,2,106,4295200,186000,90,3,2,2,0,1,1,0,75,1,0,1,0,0
200500012764,5,3,19,2230,5,2,3,1,3,157,4297300,186600,90,3,2,2,0,1,1,0,72,1,0,1,0,0
200500012765,5,3,22,900,1,2,3,1,3,289,4301400,112000,90,3,2,2,0,1,1,0,71,1,0,1,0,0
200500012766,5,3,31,1530,1,2,1,1,7,164,4300400,123400,90,3,2,0,0,1,1,25,0,1,0,1,0,0
200500012767,5,3,4,1915,3,1,1,4,3,102,4429900,268700,120,3,2,2,0,0,1,72,0,5,0,1,0,0
200500012768,5,3,18,1930,3,1,1,1,6,102,4429200,264900,120,3,2,0,0,4,2,0,73,1,0,3,0,0
200500012769,5,3,18,645,1,1,1,1,7,283,4423100,266700,120,3,2,2,0,1,1,0,50,9,0,3,0,0
200500012770,5,3,6,1530,1,1,1,1,1,288,4445300,243200,120,2,2,2,0,2,2,0,80,1,0,1,0,1
200500012771,5,3,7,930,1,1,3,7,3,8,4442700,226100,120,3,2,2,0,1,1,0,71,1,0,0,0,1
200500012772,5,3,13,1415,1,1,9,1,6,290,4443700,219400,120,3,2,2,0,1,1,0,107,1,5,4,0,0
200500012773,5,3,15,830,1,1,1,1,3,289,4450700,223600,120,3,2,2,0,0,4,0,75,2,0,1,0,0
200500012775,5,3,4,1345,1,1,1,1,6,98,4457600,265300,120,3,2,2,0,1,2,0,72,2,0,3,0,0
200500012777,5,3,27,1100,1,2,9,2,3,208,4396400,287700,120,3,2,0,0,1,1,0,70,2,0,1,0,0
200500012779,5,3,29,1445,1,1,1,1,5,207,4366500,65900,320,2,2,0,0,3,1,0,69,1,3,1,0,0
200500012780,5,3,9,700,2,1,1,1,3,249,4372600,87300,320,3,2,0,0,1,3,0,65,1,0,1,0,0
200500012781,5,3,27,1430,1,1,1,1,3,237,4365100,72300,320,2,2,3,0,2,1,0,105,1,0,1,0,0
200500012786,5,3,19,1900,1,1,1,7,3,162,4376300,42100,320,3,2,0,0,0,2,0,54,1,0,1,0,0
200500012788,5,3,2,1400,1,1,1,1,7,180,4388100,20500,320,3,2,2,0,1,1,0,71,1,0,3,0,0
200500012790,5,3,16,2315,3,1,1,1,6,41,4342400,61600,320,3,2,2,0,0,3,0,60,1,0,3,0,1
200500012791,5,3,27,1,3,1,1,8,6,215,4349600,50400,320,4,2,0,0,1,1,0,0,2,0,3,0,0
200500012793,5,3,12,1730,1,2,1,1,1,464,4340600,20000,320,9,2,2,0,1,1,0,35,1,0,1,0,0
200500012794,5,3,13,1430,1,2,1,1,3,265,4353500,33200,320,3,2,2,0,2,1,0,0,1,0,1,0,0
200500012797,5,3,29,830,1,1,1,1,6,443,4367000,3000,320,3,2,2,0,0,1,0,60,1,0,3,0,0
200500012799,5,3,13,1400,1,2,3,1,3,225,4450800,119100,460,3,2,2,0,1,1,64,0,1,0,1,0,0
200500012801,5,3,18,1830,1,1,1,1,1,163,4495700,189600,460,3,2,2,0,2,4,0,61,1,0,1,0,0
200500012803,5,3,17,1000,1,1,1,1,5,235,4320400,800,650,2,2,0,0,1,3,0,68,1,3,1,0,1
200500012804,5,3,28,1145,1,1,1,1,6,80,4316600,2500,650,3,2,0,0,0,0,0,62,1,0,1,0,0
200500012805,5,3,6,30,3,1,1,2,2,242,4336300,14100,650,2,2,2,0,1,1,0,75,2,0,0,0,1
200500012806,5,3,1,1715,1,2,2,1,1,460,4338000,5000,650,3,2,0,0,1,1,0,0,1,0,1,0,0
200500012807,5,3,2,1715,1,2,6,1,6,460,4339100,6500,650,4,2,2,0,1,1,0,54,1,5,1,0,0
200500012808,5,3,17,1400,1,1,1,1,3,460,4340700,5400,650,3,2,2,0,1,1,0,72,1,0,1,0,0
200500012809,5,3,19,1145,1,2,1,1,1,460,4338900,5100,650,3,1,0,0,1,2,47,0,0,5,1,0,0
200500012810,5,3,23,1430,1,1,1,1,1,460,4341900,5300,650,3,2,2,0,1,1,0,68,1,0,1,0,1
200500012811,5,3,27,1000,1,1,1,1,5,59,4309000,17000,650,3,2,2,0,3,1,0,0,1,0,1,0,0
200500012815,5,3,26,1100,1,1,1,1,7,17,4279100,17500,650,3,0,0,0,2,2,0,65,1,0,1,0,0
200500012817,5,3,30,1400,1,1,2,8,3,97,4386800,223000,810,3,2,2,0,1,1,0,51,2,5,1,0,0
200500012818,5,3,5,2000,3,1,1,4,6,319,4400800,203800,810,3,2,2,0,0,1,0,0,2,5,3,0,1
200500012820,5,3,5,1545,1,1,1,1,6,78,4366300,198400,810,3,2,2,0,1,1,0,55,1,0,3,0,1
200500012821,5,3,9,215,3,1,1,1,6,104,4377000,182100,810,3,2,2,0,2,1,0,70,1,0,1,0,1
200500012822,5,3,13,145,3,1,1,1,3,131,4389000,197000,810,1,3,4,0,1,3,40,202,1,0,1,0,0
200500012823,5,3,13,2000,3,1,1,1,1,112,4392400,198100,810,3,2,2,0,1,1,0,77,1,5,1,0,1
200500012824,5,3,7,1430,1,1,1,1,1,206,4408000,171900,810,3,2,2,0,1,1,0,58,1,0,1,0,0
200500012825,5,3,12,600,2,1,1,1,6,272,4392400,160900,810,3,2,0,0,0,1,0,67,1,0,3,0,1
200500012826,5,3,21,1245,1,2,1,1,1,2,4350900,235200,810,4,2,1,0,1,1,0,46,1,0,1,0,0
200500012827,5,3,23,1700,1,1,1,1,7,219,4357600,198000,810,3,2,0,0,2,3,0,110,1,0,3,0,0
200500012830,5,3,18,1015,1,2,2,1,3,37,4416500,153300,820,3,2,2,0,1,1,0,71,1,4,1,0,0
200500012831,5,3,20,1630,1,1,1,1,6,126,4416600,156400,820,4,2,2,0,1,2,0,40,1,0,3,0,0
200500012833,5,3,31,1715,1,1,1,1,3,39,4411200,147000,820,2,2,3,0,1,1,0,105,1,0,1,0,1
200500012834,5,3,10,900,1,1,1,1,1,184,4402700,161100,820,4,2,1,0,3,0,0,33,1,0,1,0,0
200500012836,5,3,27,1000,1,1,1,1,6,53,4383000,102400,820,3,2,2,0,1,2,0,53,1,0,3,0,0
200500012837,5,3,3,1915,2,1,1,1,6,117,4438300,108200,820,3,2,2,0,1,4,0,48,1,0,1,0,0
200500012845,5,3,18,1945,5,1,1,1,3,89,4413400,81600,820,2,2,2,3,1,1,0,100,1,5,1,0,0
200500012849,5,3,21,1830,1,2,6,1,3,271,4574400,495500,690,3,2,2,2,1,0,13,75,1,5,1,0,0
200500012852,5,3,22,1000,1,1,1,1,6,143,4588500,487800,690,3,2,0,0,1,1,0,65,1,0,3,0,0
200500012861,5,3,19,2330,3,1,1,1,5,249,4568000,461500,690,3,2,2,0,2,2,0,65,1,0,1,0,0
200500012863,5,3,8,2000,3,2,1,1,3,276,4567000,484500,690,3,2,2,1,1,1,0,72,1,0,1,0,0
200500012865,5,3,11,845,1,2,7,1,6,141,4562000,467000,690,6,0,0,0,1,0,0,0,1,6,4,0,0
200500012866,5,3,19,1945,3,1,1,1,5,241,4563300,472700,690,3,4,0,0,1,1,0,150,1,0,1,0,0
200500012867,5,3,26,100,3,1,1,1,2,241,4562000,471000,690,3,2,2,0,4,1,0,72,1,0,1,0,0
200500012869,5,3,6,1545,1,1,1,4,1,165,4613600,465800,690,3,2,0,0,1,3,0,0,2,0,1,0,0
200500012870,5,3,14,745,1,2,1,1,1,65,4615000,472000,690,3,2,0,0,1,2,0,0,1,0,1,0,0
200500012871,5,3,14,1145,1,2,1,1,3,19,4611000,474000,690,3,2,0,0,2,1,0,0,1,0,1,0,0
200500012885,5,3,30,1000,1,1,1,1,6,121,4602600,551100,10,3,2,2,0,0,1,70,0,1,0,0,0,0
200500012887,5,3,25,1600,1,2,8,1,1,202,4591100,535100,10,4,2,2,0,1,1,0,57,1,4,0,0,0
200500012895,5,3,25,1745,1,1,9,1,3,419,4623000,599000,10,6,2,0,0,1,1,0,0,1,0,1,0,0
200500012896,5,3,11,1930,3,1,6,1,3,250,4599100,479700,10,3,2,0,0,1,2,0,0,1,5,1,0,0
200500012897,5,3,19,1800,1,1,1,7,7,250,4599000,480000,10,3,0,2,0,0,1,0,184,1,0,1,0,0
200500012898,5,3,6,1945,3,1,1,1,5,383,4611800,515000,10,2,2,2,0,1,1,0,70,5,0,1,0,0
200500012901,5,3,5,600,3,1,1,4,1,252,4614300,480600,10,3,2,0,0,1,2,0,67,5,0,1,0,0
200500012902,5,3,23,830,1,1,9,7,7,264,4433200,462100,70,2,2,2,0,1,1,0,65,1,0,3,0,0
200500012903,5,3,28,1245,1,1,1,1,2,27,4482600,481000,70,2,2,2,0,1,1,0,104,1,0,3,0,0
200500012905,5,3,5,1700,1,1,1,4,1,142,4471000,387000,70,3,2,0,0,1,1,0,61,5,0,0,0,0
200500012906,5,3,2,1100,1,2,1,1,1,201,4446000,434000,70,3,2,2,0,1,3,0,68,1,0,1,0,0
200500012908,5,3,18,1300,1,1,1,1,6,108,4493000,439000,70,3,2,2,0,1,4,0,70,1,0,3,0,0
200500012909,5,3,18,1830,1,1,1,1,6,103,4499000,436000,70,3,2,0,0,2,2,0,62,1,0,3,0,0
200500012910,5,3,31,600,2,1,1,1,7,85,4501900,462000,70,3,2,0,0,1,1,0,60,1,2,1,0,0
200500012912,5,3,26,745,2,1,9,1,6,108,4471100,500800,260,3,2,2,0,1,1,0,56,1,0,1,0,0
200500012913,5,3,8,1745,1,1,1,1,3,196,4485900,492300,260,3,2,2,0,1,1,0,72,1,0,1,0,0
200500012914,5,3,17,1945,3,1,1,1,3,165,4479600,485200,260,2,2,3,0,1,1,0,107,1,0,1,0,0
200500012918,5,3,20,1600,1,1,1,1,6,40,4455600,558600,260,3,0,0,0,2,0,0,77,1,0,1,0,0
200500012919,5,3,21,1100,1,1,1,1,7,204,4464300,542500,260,3,2,2,0,1,1,0,62,1,0,3,0,0
200500012920,5,3,20,2100,5,2,1,1,6,339,4460000,475100,260,2,3,2,0,1,1,36,75,1,0,3,0,0
200500012921,5,3,13,1915,3,1,1,1,1,145,4444000,476000,260,3,2,2,0,1,0,0,75,1,0,1,0,1
200500012922,5,3,14,1445,1,1,1,1,6,85,4451700,470800,260,3,2,2,0,1,1,0,60,1,0,1,0,0
200500012924,5,3,17,2145,3,1,1,1,7,182,4432200,508500,260,3,2,2,0,1,1,0,50,1,0,1,0,0
200500012925,5,3,18,1915,2,1,1,1,1,182,4432000,509900,260,3,2,2,0,2,1,0,60,1,5,1,0,1
200500012931,5,3,18,1600,1,1,1,1,1,271,4500500,485900,260,3,2,0,3,1,1,0,100,1,5,1,0,0
200500012932,5,3,18,1145,1,1,9,1,3,314,4543000,600900,380,3,2,0,3,1,1,0,60,1,0,1,0,0
200500012934,5,3,28,1545,5,1,1,1,2,303,4529900,594500,380,3,3,2,0,3,0,15,70,1,5,1,0,0
200500012936,5,3,22,700,2,1,1,2,1,565,4527700,562500,380,3,0,0,0,1,1,0,0,2,0,1,0,0
200500012940,5,3,24,2200,3,1,1,1,7,384,4534200,532100,380,3,2,0,0,1,1,0,70,1,0,0,0,0
200500012941,5,3,17,1700,1,2,1,1,6,559,4521200,540000,380,2,2,0,0,1,1,15,62,1,0,1,0,0
200500012942,5,3,24,1730,1,2,1,1,1,559,4521600,541200,380,9,2,0,0,1,3,0,45,1,0,1,0,0
200500012943,5,3,10,1800,1,2,1,1,3,149,4559200,524600,380,3,3,0,0,4,1,8,0,1,5,1,0,0
200500012944,5,3,10,1730,1,2,1,1,2,276,4555200,531100,380,2,2,2,0,4,1,0,0,1,0,1,0,0
200500012945,5,3,20,700,1,1,1,1,1,467,4567200,533300,380,3,2,2,0,0,3,0,0,1,0,1,0,0
200500012946,5,3,12,630,1,1,1,1,3,118,4537000,544400,380,3,2,0,0,1,1,0,72,1,0,1,0,0
200500012947,5,3,13,1130,1,1,1,1,1,365,4577400,533900,380,3,0,0,0,0,1,0,70,1,0,0,0,0
200500012948,5,3,17,1930,5,2,1,2,3,247,4581400,540300,380,2,2,2,0,1,1,0,85,2,0,1,0,0
200500012950,5,3,12,530,3,1,1,1,6,541,4563400,555000,380,3,2,2,0,1,3,0,0,1,0,3,0,0
200500012953,5,3,23,1445,1,1,1,7,3,546,4561900,543300,380,3,2,0,0,3,2,0,71,1,5,1,0,0
200500012955,5,3,6,515,3,1,1,4,1,315,4552400,568500,380,3,2,0,0,4,3,0,51,5,0,1,0,0
200500012956,5,3,28,300,3,1,1,1,7,165,4554300,555700,380,3,2,0,0,1,1,0,40,1,0,1,0,0
200500012957,5,3,22,1500,1,2,1,2,3,509,4557000,544800,380,2,3,1,0,1,1,0,0,2,0,1,0,0
200500012963,5,3,4,1145,1,1,1,4,3,130,4539700,523900,380,3,2,2,0,4,0,40,40,2,5,1,0,0
200500012964,5,3,22,945,3,1,1,4,2,69,4544200,529100,380,3,2,2,0,1,1,0,50,7,0,1,0,0
200500012965,5,3,19,1445,1,1,1,1,1,324,4540200,502400,380,3,3,2,0,1,0,0,70,1,0,1,0,0
200500012966,5,3,6,430,3,1,1,4,2,288,4558200,504000,380,3,2,2,0,1,1,0,0,7,0,1,0,0
200500012967,5,3,21,745,1,2,1,1,6,316,4575900,517800,380,3,2,2,0,1,1,0,81,1,0,4,0,0
200500012968,5,3,31,1100,1,1,1,1,1,468,4534100,481000,380,3,2,2,0,2,1,0,0,1,2,1,0,1
200500012970,5,3,23,1530,1,2,6,1,7,449,4564400,512500,380,3,3,0,0,2,2,0,42,1,0,1,0,0
200500012973,5,3,20,500,5,2,1,1,1,211,4553400,424800,420,3,2,0,0,1,1,0,50,1,0,1,0,0
200500012974,5,3,25,530,5,2,1,5,3,5,4553400,425400,420,3,2,3,0,1,1,5,90,1,5,1,0,0
200500012976,5,3,14,1130,1,1,1,1,1,291,4582400,386900,420,2,2,2,0,1,1,0,72,1,0,1,3,0
200500012978,5,3,4,1915,3,1,1,1,6,66,4575800,418400,420,3,2,0,0,1,3,0,40,2,0,0,0,0
200500012979,5,3,8,1600,1,2,1,1,1,59,4564100,439700,420,3,2,2,0,2,3,0,60,2,0,1,0,0
200500012982,5,3,30,1915,1,1,1,1,1,168,4542400,470300,420,3,2,2,0,2,4,0,58,1,0,1,0,0
200500012985,5,3,15,1915,1,1,1,1,6,178,4600700,417400,420,3,2,2,0,1,1,0,68,1,0,3,0,1
200500012986,5,3,24,915,1,1,1,1,6,229,4618000,438000,420,3,2,2,0,1,2,0,65,1,0,3,0,0
200500012987,5,3,8,2230,3,1,1,1,3,49,4614900,388900,420,2,2,2,0,0,1,0,70,2,0,1,0,0
200500012988,5,3,11,815,1,2,1,1,1,231,4610300,395900,420,3,2,2,0,1,3,0,56,1,0,1,0,0
200500012993,5,3,6,115,5,2,1,4,3,95,4547000,612000,730,3,2,2,1,1,1,30,124,5,5,1,0,0
200500012994,5,3,17,1945,3,1,1,1,2,95,4547000,612000,730,3,2,0,1,1,0,0,80,1,0,1,0,0
200500013001,5,3,4,515,4,1,1,4,3,39,4555000,568200,730,3,2,0,0,1,3,0,60,2,0,1,0,0
200500013002,5,3,3,1000,1,1,1,1,6,330,4570000,577000,730,2,2,3,0,1,3,0,122,1,0,3,0,0
200500013005,5,3,4,1900,5,2,1,4,1,206,4538400,672900,730,4,2,0,0,2,0,0,0,5,0,1,0,0
200500013006,5,3,5,2245,5,2,1,4,6,15,4540500,656600,730,4,2,1,0,2,1,0,40,5,0,1,0,0
200500013009,5,3,6,900,1,1,9,4,1,157,4518000,665800,730,3,2,2,0,2,3,0,74,5,0,1,0,0
200500013010,5,3,7,1215,1,1,1,4,1,157,4518700,665700,730,3,2,2,0,2,1,0,72,5,0,1,0,1
200500013013,5,3,29,2030,3,1,1,1,2,19,4595200,616100,740,2,0,0,0,1,0,0,102,1,0,1,0,0
200500013014,5,3,5,1945,3,1,1,4,1,310,4582000,606000,740,3,2,2,0,2,1,0,45,7,0,1,0,0
200500013015,5,3,11,1345,1,1,1,1,5,97,4576000,601000,740,3,2,2,0,1,1,0,63,1,0,1,0,0
200500013017,5,3,11,900,1,1,1,1,1,14,4605000,662700,740,3,2,0,0,2,4,0,0,7,0,1,0,0
200500013018,5,3,11,1315,1,1,1,1,1,169,4605700,652700,740,3,2,2,0,2,1,0,70,1,0,1,0,0
200500013019,5,3,16,2130,3,1,1,1,1,159,4600500,663100,740,2,2,2,0,1,1,0,70,1,0,1,0,1
200500013021,5,3,30,1315,1,2,1,1,1,81,4607000,657200,740,4,2,2,0,1,1,0,54,1,0,1,0,0
200500013022,5,3,10,1030,1,2,1,7,6,173,4589900,664500,740,2,2,2,0,1,3,0,92,1,5,1,0,0
200500013028,5,3,18,1730,1,2,3,1,3,65,4603000,595000,740,3,2,0,0,2,0,65,0,1,0,1,0,0
